"CAMIS","Total","Critical","Not Critical","Not Applicable"
"41678146","15","6","9","0"
"41678260","10","5","5","0"
"41678309","12","5","7","0"
"41678381","20","10","10","0"
"41678386","7","3","4","0"
"41678430","24","14","10","0"
"41678553","18","10","8","0"
"41678685","23","10","13","0"
"41678734","23","11","12","0"
"41678767","14","6","8","0"
"41678866","11","4","7","0"
"41678959","14","4","10","0"
"41678996","38","20","16","2"
"41678997","4","3","1","0"
"41679004","8","5","3","0"
"41679060","6","2","4","0"
"41679329","7","2","5","0"
"41679501","7","2","5","0"
"41679544","10","5","5","0"
"41679611","10","5","5","0"
"41679636","3","1","2","0"
"41679646","16","8","7","1"
"41679728","5","2","3","0"
"41679882","9","5","4","0"
"41679966","19","8","11","0"
"41680240","6","1","5","0"
"41680256","10","4","6","0"
"41680332","5","1","4","0"
"41680367","4","2","2","0"
"41680423","2","0","2","0"
"41680471","28","16","11","1"
"41680485","6","5","1","0"
"41680592","4","1","3","0"
"41680620","2","0","2","0"
"41680924","4","3","1","0"
"41680991","18","9","9","0"
"41681106","6","2","4","0"
"41681164","3","2","1","0"
"41681330","7","2","5","0"
"41681345","14","9","5","0"
"41681367","17","9","8","0"
"41681629","9","6","3","0"
"41681666","13","4","9","0"
"41681923","37","16","20","1"
"41682122","10","6","4","0"
"41682198","21","13","8","0"
"41682200","11","7","4","0"
"41682237","3","1","2","0"
"41682323","10","2","8","0"
"41682709","2","1","1","0"
"41682808","1","1","0","0"
"41682864","3","2","1","0"
"41682968","22","11","11","0"
"41682994","31","20","11","0"
"41683066","9","5","4","0"
"41683081","5","3","2","0"
"41683279","2","0","0","2"
"41683337","8","5","3","0"
"41683392","14","5","9","0"
"41683490","4","4","0","0"
"41683539","6","3","3","0"
"41683619","25","11","13","1"
"41683685","8","5","3","0"
"41683811","3","1","2","0"
"41684054","29","18","11","0"
"41684486","10","6","4","0"
"41684504","8","3","5","0"
"41684505","9","5","4","0"
"41684536","10","8","2","0"
"41684725","5","2","3","0"
"41684752","4","2","2","0"
"41685002","14","8","6","0"
"41685035","23","7","16","0"
"41685091","9","3","6","0"
"41685153","4","2","2","0"
"41685208","8","5","3","0"
"41685267","8","3","5","0"
"41685305","11","4","7","0"
"41685431","15","8","7","0"
"41685457","23","13","10","0"
"41685527","24","14","10","0"
"41685568","2","1","1","0"
"41685596","15","9","6","0"
"41685780","13","6","7","0"
"41685800","5","3","2","0"
"41685823","17","7","10","0"
"41686168","6","2","4","0"
"41686184","16","6","9","1"
"41686200","4","2","2","0"
"41686207","10","4","6","0"
"41686208","10","7","3","0"
"41686215","16","11","5","0"
"41686218","10","7","3","0"
"41686442","7","3","4","0"
"41686481","9","5","4","0"
"41686535","16","11","5","0"
"41686653","21","13","8","0"
"41686665","9","5","4","0"
"41686709","5","2","3","0"
"41686771","15","9","6","0"
"41686787","17","10","7","0"
"41686991","6","3","3","0"
"41687082","5","0","5","0"
"41687110","11","6","5","0"
"41687136","19","8","11","0"
"41687206","16","7","9","0"
"41687345","14","7","7","0"
"41687397","36","12","24","0"
"41687478","4","1","3","0"
"41687715","25","13","12","0"
"41687898","5","1","4","0"
"41687902","6","2","4","0"
"41687909","4","1","2","1"
"41688043","14","4","10","0"
"41688078","13","5","8","0"
"41688092","3","3","0","0"
"41688093","5","1","3","1"
"41688097","4","1","2","1"
"41688099","11","5","5","1"
"41688103","4","1","2","1"
"41688109","8","1","7","0"
"41688111","5","2","3","0"
"41688112","9","2","7","0"
"41688116","4","2","1","1"
"41688118","5","0","5","0"
"41688119","3","1","1","1"
"41688120","4","2","1","1"
"41688121","6","2","4","0"
"41688128","4","1","3","0"
"41688131","3","0","2","1"
"41688132","3","3","0","0"
"41688135","6","1","5","0"
"41688136","3","0","2","1"
"41688137","5","1","4","0"
"41688139","5","1","3","1"
"41688142","3","0","1","2"
"41688146","3","1","2","0"
"41688149","6","4","2","0"
"41688153","7","2","5","0"
"41688157","3","1","1","1"
"41688165","4","1","3","0"
"41688171","4","2","2","0"
"41688177","5","1","3","1"
"41688186","4","0","2","2"
"41688192","4","1","2","1"
"41688212","5","2","3","0"
"41688222","5","1","3","1"
"41688234","3","2","0","1"
"41688265","4","0","3","1"
"41688270","6","2","4","0"
"41688349","12","6","6","0"
"41688479","29","15","14","0"
"41688495","5","1","3","1"
"41688500","5","1","3","1"
"41688653","4","0","4","0"
"41688658","5","2","3","0"
"41688789","18","12","6","0"
"41688805","12","7","5","0"
"41688851","8","3","5","0"
"41688941","10","3","7","0"
"41688951","12","5","7","0"
"41689361","12","3","9","0"
"41689366","10","3","7","0"
"41689402","14","7","7","0"
"41689500","9","5","4","0"
"41689524","9","5","4","0"
"41689690","3","1","2","0"
"41689789","14","7","7","0"
"41689822","8","3","5","0"
"41689833","20","13","7","0"
"41689872","11","6","5","0"
"41689903","6","4","2","0"
"41690004","17","9","8","0"
"41690254","2","1","1","0"
"41690256","8","4","4","0"
"41690338","1","0","1","0"
"41690457","16","11","5","0"
"41690473","4","2","2","0"
"41690493","5","1","4","0"
"41690495","8","3","5","0"
"41690699","23","14","9","0"
"41690725","2","0","2","0"
"41690737","10","4","5","1"
"41690780","12","6","6","0"
"41690815","9","5","4","0"
"41690816","13","6","7","0"
"41690824","39","18","21","0"
"41690830","3","2","1","0"
"41690872","13","6","7","0"
"41691159","10","4","6","0"
"41691166","4","1","3","0"
"41691247","6","3","3","0"
"41691362","12","5","7","0"
"41691378","9","3","6","0"
"41691644","8","2","5","1"
"41691658","5","3","2","0"
"41691907","8","3","5","0"
"41691978","11","2","9","0"
"41692108","13","6","7","0"
"41692125","2","0","2","0"
"41692397","13","7","6","0"
"41692461","2","0","2","0"
"41692596","11","4","7","0"
"41692608","23","13","10","0"
"41692661","10","2","8","0"
"41692734","23","17","6","0"
"41692813","9","5","4","0"
"41692902","7","3","4","0"
"41692932","19","11","8","0"
"41692971","20","10","10","0"
"41693205","14","7","7","0"
"41693226","6","4","2","0"
"41693280","12","3","9","0"
"41693374","24","14","10","0"
"41693397","7","2","5","0"
"41693594","7","4","3","0"
"41693599","6","5","1","0"
"41693601","1","0","1","0"
"41693614","3","1","2","0"
"41693660","5","1","4","0"
"41693709","1","0","1","0"
"41693861","4","3","1","0"
"41693949","10","5","4","1"
"41694144","2","1","1","0"
"41694156","17","8","9","0"
"41694170","7","4","3","0"
"41694199","2","1","1","0"
"41694244","4","1","3","0"
"41694248","27","17","10","0"
"41694265","12","7","5","0"
"41694297","7","2","5","0"
"41694302","9","4","5","0"
"41694309","4","1","3","0"
"41694378","16","9","7","0"
"41694389","16","8","8","0"
"41694393","10","8","2","0"
"41694676","12","4","8","0"
"41694691","4","1","3","0"
"41694705","8","6","2","0"
"41694845","19","10","9","0"
"41695036","20","9","11","0"
"41695054","5","2","3","0"
"41695128","3","2","1","0"
"41695145","7","3","4","0"
"41695322","1","1","0","0"
"41695393","2","0","2","0"
"41695440","29","14","14","1"
"41695531","12","6","6","0"
"41695803","6","4","2","0"
"41695960","5","2","3","0"
"41695981","11","5","6","0"
"41695998","24","14","9","1"
"41696014","23","12","11","0"
"41696038","5","1","4","0"
"41696040","5","4","1","0"
"41696087","1","0","1","0"
"41696092","9","4","5","0"
"41696163","10","4","6","0"
"41696209","16","6","10","0"
"41696287","2","1","1","0"
"41696334","16","8","8","0"
"41696471","14","10","4","0"
"41696571","6","2","4","0"
"41696660","11","6","5","0"
"41696737","10","6","4","0"
"41696796","8","2","6","0"
"41696825","2","0","2","0"
"41696848","3","2","1","0"
"41696878","14","9","5","0"
"41696929","18","12","6","0"
"41697040","13","7","6","0"
"41697049","7","4","3","0"
"41697107","4","3","1","0"
"41697115","9","5","4","0"
"41697195","10","6","4","0"
"41697275","15","10","5","0"
"41697314","42","26","15","1"
"41697373","5","2","3","0"
"41697378","4","3","1","0"
"41697654","12","2","10","0"
"41697878","14","9","5","0"
"41697952","18","12","6","0"
"41698000","15","7","8","0"
"41698148","11","5","6","0"
"41698151","5","2","3","0"
"41698152","5","1","4","0"
"41698218","5","3","2","0"
"41698238","5","2","3","0"
"41698410","18","10","8","0"
"41698490","5","2","3","0"
"41698540","4","3","1","0"
"41698549","7","1","6","0"
"41698592","6","2","4","0"
"41698598","21","11","10","0"
"41698643","5","3","2","0"
"41698687","11","5","6","0"
"41698701","36","23","13","0"
"41698771","6","2","4","0"
"41699082","4","1","3","0"
"41699086","13","7","6","0"
"41699217","4","4","0","0"
"41699229","23","10","13","0"
"41699269","7","2","5","0"
"41699341","8","4","4","0"
"41699397","9","5","4","0"
"41699414","16","9","7","0"
"41699506","6","3","3","0"
"41699552","6","4","2","0"
"41699603","15","11","4","0"
"41699605","18","7","11","0"
"41699662","17","8","9","0"
"41699711","27","13","14","0"
"41699792","6","2","4","0"
"41699945","9","5","4","0"
"41699964","4","1","3","0"
"41699967","21","14","7","0"
"41700017","4","2","2","0"
"41700054","27","14","13","0"
"41700146","13","6","7","0"
"41700207","4","3","1","0"
"41700209","22","14","8","0"
"41700243","6","3","3","0"
"41700297","5","2","3","0"
"41700337","11","5","6","0"
"41700785","12","5","7","0"
"41700793","7","4","3","0"
"41700974","3","1","2","0"
"41701184","4","3","1","0"
"41701185","30","17","13","0"
"41701232","23","14","9","0"
"41701244","3","2","1","0"
"41701282","5","2","3","0"
"41701298","4","3","1","0"
"41701345","9","4","5","0"
"41701450","1","0","1","0"
"41701458","5","1","4","0"
"41701489","31","18","13","0"
"41701492","19","8","11","0"
"41701493","4","2","2","0"
"41701501","4","2","2","0"
"41701514","2","1","1","0"
"41701557","4","4","0","0"
"41701563","10","6","4","0"
"41701618","9","3","6","0"
"41701697","6","2","4","0"
"41701789","9","4","5","0"
"41701806","2","0","2","0"
"41701881","11","6","5","0"
"41702100","7","3","4","0"
"41702179","7","2","5","0"
"41702359","8","4","4","0"
"41702518","9","6","3","0"
"41702558","19","10","9","0"
"41702602","3","1","2","0"
"41702607","4","2","2","0"
"41702610","31","22","7","2"
"41702625","9","6","3","0"
"41702645","10","5","5","0"
"41702685","3","1","2","0"
"41702705","16","5","11","0"
"41702711","12","2","10","0"
"41702724","11","8","3","0"
"41702787","5","3","2","0"
"41702792","7","2","5","0"
"41702804","10","3","7","0"
"41702813","8","3","5","0"
"41702914","10","4","6","0"
"41703229","10","6","4","0"
"41703307","9","5","4","0"
"41703394","5","2","3","0"
"41703453","11","4","7","0"
"41703549","8","2","6","0"
"41703627","13","7","6","0"
"41703804","7","4","3","0"
"41703808","2","1","1","0"
"41703865","16","5","11","0"
"41703928","7","4","3","0"
"41704021","37","21","16","0"
"41704189","17","9","8","0"
"41704249","19","11","8","0"
"41704296","14","5","7","2"
"41704299","16","6","10","0"
"41704348","18","15","3","0"
"41704437","17","10","7","0"
"41704440","21","12","9","0"
"41704459","3","2","1","0"
"41704563","6","5","1","0"
"41704593","6","2","4","0"
"41704598","3","2","1","0"
"41704604","16","10","6","0"
"41704624","9","4","5","0"
"41704636","5","3","2","0"
"41704639","4","2","2","0"
"41704644","13","6","7","0"
"41704669","5","2","3","0"
"41704670","10","7","3","0"
"41704736","15","8","6","1"
"41704745","20","7","13","0"
"41704804","5","1","4","0"
"41704990","8","6","2","0"
"41705067","3","1","2","0"
"41705075","18","7","11","0"
"41705335","12","3","9","0"
"41705357","8","4","4","0"
"41705370","27","15","12","0"
"41705406","7","3","4","0"
"41705474","5","4","1","0"
"41705503","8","4","4","0"
"41705612","13","7","6","0"
"41705626","7","4","3","0"
"41705732","6","2","4","0"
"41705740","8","5","3","0"
"41705748","8","5","3","0"
"41705757","6","2","4","0"
"41705761","4","2","2","0"
"41705765","9","4","5","0"
"41705768","6","4","2","0"
"41705779","24","11","13","0"
"41705814","9","2","7","0"
"41705878","4","2","2","0"
"41705937","7","5","2","0"
"41705968","7","2","5","0"
"41706083","13","5","8","0"
"41706118","21","11","10","0"
"41706122","7","4","3","0"
"41706169","14","6","8","0"
"41706173","12","6","6","0"
"41706176","5","2","3","0"
"41706222","2","1","1","0"
"41706232","4","2","2","0"
"41706325","7","5","2","0"
"41706329","18","7","11","0"
"41706342","27","11","16","0"
"41706383","2","2","0","0"
"41706406","19","12","6","1"
"41706542","3","1","2","0"
"41706664","8","3","4","1"
"41706711","30","15","15","0"
"41706908","10","3","7","0"
"41706939","8","5","3","0"
"41706992","8","1","7","0"
"41707087","15","5","9","1"
"41707090","4","1","3","0"
"41707148","25","10","14","1"
"41707158","7","2","5","0"
"41707226","7","4","3","0"
"41707393","6","4","2","0"
"41707407","8","3","5","0"
"41707474","3","0","3","0"
"41707582","8","5","3","0"
"41707677","26","15","11","0"
"41707875","8","5","3","0"
"41707906","5","2","3","0"
"41707956","2","1","1","0"
"41708001","4","2","2","0"
"41708028","4","1","3","0"
"41708165","7","4","3","0"
"41708194","10","5","5","0"
"41708251","8","6","2","0"
"41708278","11","5","6","0"
"41708279","29","21","7","1"
"41708313","8","5","3","0"
"41708320","16","10","6","0"
"41708401","2","0","2","0"
"41708524","5","3","2","0"
"41708566","9","5","3","1"
"41708729","13","6","7","0"
"41708740","7","2","5","0"
"41708744","12","6","6","0"
"41708751","7","2","5","0"
"41708795","10","7","3","0"
"41708809","6","2","4","0"
"41708888","4","1","3","0"
"41708903","22","12","10","0"
"41708930","5","1","4","0"
"41708980","24","14","9","1"
"41709057","6","2","4","0"
"41709162","3","1","2","0"
"41709299","7","2","5","0"
"41709379","14","5","9","0"
"41709400","14","8","5","1"
"41709587","5","3","2","0"
"41709604","14","10","3","1"
"41709692","16","11","5","0"
"41709760","10","4","6","0"
"41709840","8","5","3","0"
"41709869","7","4","3","0"
"41709961","11","5","6","0"
"41710099","6","3","3","0"
"41710300","18","11","7","0"
"41710310","19","12","7","0"
"41710320","21","14","7","0"
"41710474","23","12","9","2"
"41710522","12","3","9","0"
"41710527","5","2","3","0"
"41710558","30","13","17","0"
"41710581","1","1","0","0"
"41710633","24","12","11","1"
"41710646","3","1","2","0"
"41710647","12","5","7","0"
"41710693","38","22","16","0"
"41710730","5","1","4","0"
"41710746","8","2","6","0"
"41710752","22","12","10","0"
"41710782","14","9","5","0"
"41710788","14","4","9","1"
"41710798","13","7","6","0"
"41710894","5","2","3","0"
"41710976","8","4","4","0"
"41711133","14","7","7","0"
"41711196","4","1","3","0"
"41711249","6","1","5","0"
"41711365","23","11","12","0"
"41711425","2","2","0","0"
"41711468","2","0","2","0"
"41711527","8","3","5","0"
"41711530","4","2","2","0"
"41711533","9","6","3","0"
"41711578","7","4","3","0"
"41711586","3","1","2","0"
"41711596","21","12","9","0"
"41711597","20","11","8","1"
"41711607","6","2","3","1"
"41711730","7","3","4","0"
"41711778","12","9","3","0"
"41711813","23","7","16","0"
"41711831","19","6","13","0"
"41711983","3","0","3","0"
"41712067","17","8","9","0"
"41712257","5","2","3","0"
"41712295","29","16","12","1"
"41712395","20","11","8","1"
"41712453","10","4","6","0"
"41712479","5","2","3","0"
"41712533","11","7","4","0"
"41712791","14","6","8","0"
"41712818","5","1","4","0"
"41712865","4","1","3","0"
"41713066","10","4","6","0"
"41713178","11","7","4","0"
"41713405","22","14","8","0"
"41713447","6","2","4","0"
"41713457","6","3","3","0"
"41713485","8","1","7","0"
"41713504","16","8","8","0"
"41713512","11","5","5","1"
"41713515","9","4","5","0"
"41713533","7","1","6","0"
"41713537","8","5","3","0"
"41713587","14","8","6","0"
"41713624","16","4","12","0"
"41713697","5","2","3","0"
"41713701","49","29","19","1"
"41713782","5","2","3","0"
"41714085","10","4","6","0"
"41714097","12","4","8","0"
"41714253","4","2","2","0"
"41714279","17","10","7","0"
"41714316","7","3","4","0"
"41714424","11","5","6","0"
"41714685","4","2","2","0"
"41714966","5","2","3","0"
"41714997","11","3","8","0"
"41715036","4","3","1","0"
"41715309","8","4","4","0"
"41715661","8","4","4","0"
"41715694","4","2","2","0"
"41715751","8","4","4","0"
"41715927","5","3","1","1"
"41715982","16","11","5","0"
"41716092","11","4","7","0"
"41716115","4","2","2","0"
"41716200","11","8","3","0"
"41716268","15","8","7","0"
"41716286","7","5","2","0"
"41716292","26","13","13","0"
"41716448","15","7","8","0"
"41716520","5","2","3","0"
"41716627","14","9","5","0"
"41716632","14","7","7","0"
"41716646","9","3","6","0"
"41716870","22","17","5","0"
"41716904","6","4","2","0"
"41716906","9","3","6","0"
"41716909","6","2","4","0"
"41716943","9","5","4","0"
"41716975","4","3","1","0"
"41717113","6","5","1","0"
"41717184","3","1","2","0"
"41717206","8","4","4","0"
"41717420","3","1","2","0"
"41717438","4","1","3","0"
"41717445","17","11","6","0"
"41717461","5","2","3","0"
"41717500","13","3","10","0"
"41717554","5","4","1","0"
"41717628","6","4","2","0"
"41717640","24","12","12","0"
"41717742","4","2","2","0"
"41717852","16","8","8","0"
"41717895","7","2","5","0"
"41717909","5","2","3","0"
"41717968","19","9","8","2"
"41718160","17","11","6","0"
"41718170","30","20","10","0"
"41718215","9","4","5","0"
"41718421","3","1","2","0"
"41718481","5","3","2","0"
"41718493","11","4","7","0"
"41718530","17","12","5","0"
"41718673","7","3","4","0"
"41718710","16","7","9","0"
"41718746","9","5","4","0"
"41718923","9","7","2","0"
"41719106","21","13","8","0"
"41719126","6","2","4","0"
"41719136","4","2","2","0"
"41719175","12","6","6","0"
"41719209","4","2","2","0"
"41719295","12","6","6","0"
"41719505","18","5","13","0"
"41719517","3","2","1","0"
"41719692","9","2","7","0"
"41719787","7","3","4","0"
"41719922","16","13","3","0"
"41719935","5","2","3","0"
